ID,RiskScore
364,52.10974630150861
365,56.677007346909896
366,54.30168844091097
367,30.85538027082814
368,70.73807375427576
369,42.37397418104792
370,29.0917341244235
371,29.784280927119486
372,30.967929730059424
373,67.41765275600268
374,58.27135233525564
375,36.420837489368
376,26.81988299949663
377,61.71258458260129
378,47.13797390274439
379,73.19817477621066
380,33.40503802299033
381,29.555888100481486
382,62.193113723053045
383,64.75316763451805
384,53.95513179339835
385,63.850711658462245
386,28.132620475656697
387,37.484613511232006
388,61.33653490526974
389,32.35331686108463
390,67.88960503715779
391,67.65860027612072
392,60.741423715600774
393,38.976362040239515
394,70.589080563476
395,65.59956931178212
396,32.01392993434282
397,29.30531471395261
398,71.71320956758161
399,32.98529033104751
400,55.81757570091503
401,67.4537843806814
402,28.536172471917677
403,67.20415480202988
404,67.05115180610119
405,55.362744856136125
406,29.418622426771755
407,64.01020691452611
408,54.04974091478232
409,32.60331240427016
410,35.06565612513661
411,37.287734839816174
412,30.332559856548052
413,33.99549069863217
414,60.1695098659281
415,39.87756574535612
416,48.02310235638362
417,38.00932296248215
418,26.13433400234002
419,51.48305547084398
420,25.764697056755665
421,39.50199180670257
422,29.405716530877303
423,60.05947383995678
424,27.000701946232397
425,53.802613223030924
426,30.881224260211344
427,36.52515773828894
428,58.77231542060136
429,32.2319809759008
430,63.93330420375756
431,34.270945016252064
432,67.85143014726218
433,69.14274549112243
434,68.2963526990665
435,59.18222558388612
436,31.129817352241634
437,66.5380354376369
438,38.77037660869495
439,53.416085659750614
440,67.88045182368097
441,30.17647515296821
442,75.97938433401572
443,61.25429570216155
444,70.56989463374498
445,72.26899430276247
446,60.797100537067024
447,38.70606649527801
448,57.95259074140603
449,74.99731257323008
450,66.97310063046564
451,74.07439330870935
452,29.13196887162832
453,61.62477288141767
454,63.91398343359481
455,35.5646668405677
456,40.13639999106422
457,59.77390699354814
458,33.85171428879286
459,57.9150719440685
460,31.202297950668903
461,36.013361666116815
462,27.122384550011613
463,53.553413327457775
464,27.506945800180016
465,40.797417697894495
466,28.109016457618697
467,68.97953103751018
468,36.86876134919367
469,77.66949571586844
470,63.681574153480156
471,69.45155422655033
472,32.480365909478444
473,29.595762700137268
474,28.893239203460347
475,67.35964276790536
476,30.167852536732912
477,71.31781840594867
478,29.247066970719548
479,59.29505311357687
480,61.34313292258945
481,35.649832938845066
482,74.51972587430586
483,37.23343096293477
484,32.50806423662824
485,43.149375995139636
486,72.40660417579689
487,37.246032601128185
488,71.38148401612239
489,28.151318704482893
490,67.39547876816992
491,34.26042787254174
492,70.09025410433678
493,33.67167528965872
494,63.332637832181646
495,34.88567066559147
496,84.0395512832917
497,64.58193998468045
498,53.107921282163055
499,32.72538553313329
500,43.503094041668575
501,41.186767540677224
502,71.37014573458613
503,32.05652131931722
504,36.22089711096489
505,55.831004192918016
506,50.55774630315842
507,69.6848014109638
508,31.670892807850933
509,74.73688111219637
510,49.922451485015074
511,43.94834302504167
512,29.42099360648161
513,78.87509949685449
514,64.7529291322232
515,36.41994860618949
516,40.57801251071863
517,34.13170557539388
518,39.306837792381586
519,39.18570564499934
520,66.7605479555247
521,76.23545489364977
522,66.2341097874312
523,29.83485778198356
524,52.01561202121753
525,69.67792658146551
526,52.28453085148273
527,56.6355774600394
528,24.246226298357122
529,36.91317147456216
530,30.31643451177928
531,27.140545022872224
532,48.391665024189045
533,57.95982442158498
534,64.86824348137552
535,33.271727857652344
536,58.31546380115841
537,70.46999035659474
538,65.19130094624515
539,72.9190476516891
540,63.57001921503296
541,33.65518027035136
542,71.64750700741587
543,54.30160160647645
544,63.4052258890959
545,79.03440244902528
546,69.43126827808122
547,49.11400438056488
548,61.273739040464775
549,59.26745107950788
550,37.60537750026935
551,33.36176822797019
552,58.24657437159274
553,30.49343569698436
554,69.66450325043877
555,53.46590958115199
556,48.13294088975863
557,34.473024141231605
558,69.21955723014548
559,38.66910271151075
560,34.02997471085598
561,66.73224787223744
562,71.45874897884782
563,66.14658084495527
564,32.8164425749051
565,70.73167521573262
566,46.00898307102683
567,41.350584193010334
568,59.52428131303095
569,34.01973056560433
570,78.93542628426098
571,31.03500728916874
572,68.38751365468381
573,56.530798702205374
574,40.268145675145554
575,36.05305486975173
576,50.25479932870104
577,26.019516600960284
578,55.317351890487416
579,30.305703937472018
580,29.47021708031496
581,30.474451036069055
582,73.36089197384544
583,49.78283696002387
584,39.41291545375423
585,32.08237344191166
586,75.75429482463896
587,29.60678376819427
588,37.44978475066139
589,32.1732646926802
590,65.54717980548428
591,44.07667116029232
592,77.03422917876232
593,61.12910663085688
594,63.56377648366019
595,32.483838145984855
596,72.43261974470691
597,34.93887657907891
598,52.78149431303906
599,61.23438239210979
600,33.68487902863292
601,65.3846674153798
602,60.46058531104541
603,72.16157835635777
604,64.4395522673274
605,35.52588966271972
606,38.45193096821689
607,67.42250991300882
608,35.241861345052286
609,30.947635684971424
610,64.19737527356087
611,40.556480914227485
612,36.17268930463967
613,52.87609540599921
614,34.94546496644751
615,33.27915916607586
616,29.704216782031892
617,28.29487168475906
618,43.33082211657328
619,32.4911366752719
620,34.90927685256233
621,55.91573778070809
622,63.012147166549525
623,67.98049225480554
624,28.843433141050593
625,67.48579200233826
626,60.438922253915806
627,61.91627534587943
628,75.42085845019201
629,35.366496493517154
630,32.86912315629054
631,35.3268911042899
632,75.96472277994567
633,38.286288359886335
634,30.945962955625358
635,38.56086745159963
636,49.19513725491549
637,64.08647234545266
638,32.12440646983104
639,73.48154126506383
640,71.89374460402847
641,36.3292589402706
642,33.338722698341726
643,68.69840636215334
644,62.57601284538285
645,28.066989137618204
646,73.1568237578218
647,60.61818682352061
648,58.703654246368615
649,79.3515135969893
650,29.64579800103874
651,29.780600629373847
652,26.15846802353772
653,29.013996614758234
654,33.33801012215034
655,39.14296559455639
656,27.78356870596316
657,74.30748412062988
658,35.05732422066117
659,37.66686138802002
660,35.22319418302423
661,25.316896313499925
662,29.449084827666212
663,32.02429529275393
664,49.16659148261565
665,67.92008123761194
666,26.081788618720708
667,40.428175623251654
668,50.89303925772097
669,34.05694658419649
670,30.313436520335646
671,30.86065198089415
672,25.439519095915557
673,24.856201785456843
674,32.7282441158018
675,70.6963482471542
676,60.26470835117355
677,34.793819470750975
678,37.42219726240985
679,70.38341814548568
680,65.45268409822651
681,38.39263804327298
682,34.89809213578165
683,43.38385183929654
684,29.64373771238326
685,50.709483442189686
686,73.13794064114897
687,33.91987081043883
688,73.29994841570094
689,60.481274001990656
690,34.32826475994106
691,68.69204140558446
692,65.50821177059521
693,47.90161732632926
694,29.058562613148965
695,70.81735359424064
696,56.67733177542782
697,68.89957032000382
698,69.60541344628392
699,51.00882329543988
700,56.656617196495205
701,31.798714730926832
702,26.93952365124186
703,34.26624723823211
704,29.421018424043666
705,27.023522806376164
706,42.95521750122237
707,67.5295414133161
708,54.393738428201075
709,40.05096382714717
710,63.63988595601089
711,61.049940326428874
712,35.41596997426734
713,74.82157575118615
714,73.76974109904526
715,23.856104229411926
716,30.680248796695693
717,65.5007724718137
718,36.60953090567672
719,38.90823172829464
720,54.88641628165196
721,61.87143290903323
722,30.63254963796632
723,31.116834069064552
724,59.30694056884824
725,35.41182332599837
726,33.96255554118827
727,48.80827871389511
728,65.40750239375987
729,32.165590675627044
730,47.96352984242599
731,53.47852884535925
732,32.52803648991796
733,36.18768993705979
734,54.437778101809265
735,29.3329853964902
736,59.54366172499375
737,49.54211577742529
738,37.37645350025028
739,28.34616494710082
740,31.004070687863944
741,71.19434754801784
742,47.501102244933584
743,48.991826853166295
744,34.24730706691279
745,56.77926403852504
746,68.5143027751886
747,62.420224991685785
748,31.811230206998523
749,41.44066198717337
750,67.62483769883868
751,50.5425661101148
752,75.19897975489724
753,55.68294016434684
754,49.240485726117655
755,49.23276809424603
756,26.016506316642992
757,71.79373152334045
758,69.320693996356
759,58.78215767304465
760,31.289179750182846
761,35.084002212400016
762,43.363696137569896
763,37.53857931725669
764,70.08120506232383
765,69.782633644765
766,32.1946776002019
767,80.02450951074808
768,25.601207566871363
769,50.448224458169626
770,33.88984622636089
771,68.53929191606984
772,63.19773549744003
773,26.45354318480575
774,27.71961669512462
775,38.058834070278195
776,33.31986776916742
777,29.821708010053257
778,34.01144030487041
779,36.49622089624979
780,49.987627981630474
781,55.12919152056657
782,74.92802947886237
783,71.8651457506248
784,38.65331396503641
785,32.90295944587444
786,59.23309514683975
787,69.07028943669464
788,63.85075978200807
789,42.85182337563422
790,70.6611570596588
791,31.844976740087613
792,30.394080510343265
793,35.20273220933886
794,77.29947846886694
795,34.5940592903192
796,41.27507721231051
797,29.38016264212021
798,77.28860058517859
799,66.23215291763685
800,66.91936237778174
801,43.39682823797088
802,27.969415119350746
803,55.97328390165074
804,66.35634266168947
805,64.3480902579972
806,68.13238086568033
807,60.361248426796124
808,67.54655831013757
809,51.00996076742355
810,76.45312736322593
811,56.81547435380549
812,28.904942146012225
813,74.33864450254963
814,40.60447644678311
815,71.28291535599325
816,26.84505876944174
817,59.17817649164069
818,68.84609321195728
819,32.84770265280583
820,31.650275071307835
821,56.89098406316147
822,37.573581687579846
823,62.77881615734884
824,77.8271656807253
825,87.846949336707
826,43.31574136388429
827,31.368760519855144
828,27.84517090622018
829,35.21084638464156
830,32.88447604786455
831,65.33707416885353
832,41.206469369922914
833,55.943243645553665
834,33.02126108509003
835,64.80063422876475
836,29.204266040034152
837,33.578749840779935
838,32.548631354269205
839,60.38958144343478
840,67.67359999166682
841,66.28952214980865
842,62.60315933875353
843,52.71233109119656
844,85.8294859001592
845,48.09625885669657
846,43.24287857895159
847,31.046208979233064
848,65.79217697985702
849,39.81982090058932
850,33.4931329298149
851,60.29229819069016
852,51.09654283470445
853,30.93282597460604
854,33.18530382014574
855,30.515533760701047
856,58.08560686604075
857,30.9128156446913
858,31.36429019790503
859,64.13690016001262
860,31.993604470386277
861,50.48731185121358
862,39.06924844841159
863,28.159874062114675
864,30.93230206720036
865,49.11976880389253
866,67.99376057126442
867,31.640064120796875
868,34.99482848302333
869,68.70605103613958
870,30.015430265361317
871,28.13712654897876
872,46.73144558914932
873,56.533857360884305
874,27.91140469229205
875,73.26544255810629
876,30.40750517661294
877,30.555266539037998
878,31.64153431822087
879,30.457487090121155
880,29.763784449051595
881,29.53484840083667
882,76.97233616417633
883,34.933813153507145
884,38.39628378953469
885,27.977839268094993
886,58.2517009511
887,52.3242417672051
888,73.49395651976613
889,67.38993803688217
890,30.351468636799417
891,32.071338909695626
892,73.3179285056162
893,28.88126359777397
894,37.012248817341046
895,24.39334676647673
896,42.46230132686016
897,50.877304971674896
898,53.43062281283762
899,71.49916376085483
900,27.609716973301744
901,72.93030378847483
902,70.82233387860539
903,75.62493218372556
904,59.59638211637811
905,78.18033812504713
906,43.153483768307325
907,74.60738315326026
908,57.41726239007075
909,58.52361081073421
910,39.604878844433436
911,68.27286917192215
912,75.09657247608801
913,64.51267445291235
914,32.481203723546805
915,51.1887162251756
916,61.29952817236418
917,54.56543441692282
918,27.585160478958358
919,37.328253409440315
920,25.464004320080306
921,29.343426390457722
922,51.44223614780782
923,36.55092725386288
924,67.21157835673985
925,79.53991056147756
926,61.670746753967165
927,36.18600295969511
928,50.86335543067488
929,30.227101017628843
930,38.32376727903102
931,30.141568013048097
932,32.09131020886891
933,46.54917080662259
934,33.00398404865064
935,54.68955515524076
936,65.95452230731844
937,23.138169030506162
938,59.985660215824275
939,56.57429959510721
940,61.56506652143305
941,35.14483680029065
942,37.01945589558814
943,65.34934503428714
944,31.017346148868445
945,75.91263144966933
946,34.069199706705554
947,60.19556556475543
948,42.28199111376172
949,35.29766787153047
950,31.33523574190298
951,53.0277406773638
952,52.32573662299723
953,60.598168049783986
954,37.9338151423177
955,84.82949934255956
956,70.39629030738274
957,51.49929750598348
958,42.43664076373175
959,28.357706421312013
960,35.398844778934986
961,37.98277958860755
962,28.250415341288328
963,69.99177306427401
964,55.48170874044338
965,37.11447002199357
966,30.45631050794224
967,68.00235358472591
968,30.540843147764363
969,28.950402027552553
970,61.72113559248673
971,31.485088413369446
972,30.889835408403616
973,53.08202726287212
974,34.148478012608805
975,34.47296324661379
976,67.02684931585989
977,70.64611100467532
978,67.6580489477837
979,31.433205002709336
980,53.03314091787734
981,31.371921659048954
982,67.72055530310152
983,28.379884230786384
984,54.80835582471692
985,54.407954451333026
986,29.970279213362574
987,71.73637126767329
988,29.23989746327504
989,69.49444971910418
990,32.22034371772025
991,56.276947247938494
992,31.667749651508526
993,28.691892090878635
994,69.3591293025044
995,26.44538392999448
996,46.65169802464975
997,25.636885459078783
998,77.61984637677965
999,33.3739045563631
1000,31.089808940269997
1001,69.59071699951461
1002,29.112140404862735
1003,61.16950763738823
1004,60.647474574817274
1005,26.209228893015286
1006,72.9660248087642
1007,33.64401181601424
1008,67.87874626267211
1009,30.65969156990812
1010,81.43333473409041
1011,30.62637069132777
1012,31.55680597968255
1013,75.86944060454688
1014,37.75936303777671
1015,72.5799109563368
1016,37.67086611477175
1017,42.80297507585035
1018,30.808840973437135
1019,69.18553966555757
1020,28.479505552822395
1021,38.79475619795367
1022,38.84107561804773
1023,62.95440795360347
1024,67.75891949504536
1025,29.177163432635314
1026,32.754031903880076
1027,32.592931189912804
1028,25.090956203488485
1029,28.90522645068991
1030,63.22959499029261
1031,31.769383317310197
1032,39.05723567512811
1033,29.96290812839242
1034,30.812214843230933
1035,69.57140916767995
1036,66.38587188920411
1037,68.29049052126398
1038,54.17064271068375
1039,67.77682817036197
1040,56.52499087465508
1041,30.410446770728605
1042,67.35650318734208
1043,71.29511638411597
1044,25.46105854736821
1045,64.16117926332585
1046,41.86114550113006
1047,36.4066255386658
1048,54.72716359276078
1049,31.194314128637693
1050,30.918527363574743
1051,66.85458454062258
1052,35.116123460563685
1053,56.568448396289725
1054,65.32705793284809
1055,35.24295874839972
1056,32.41031809264025
1057,31.438599035592574
1058,61.591767822749645
1059,30.649827717108685
1060,61.78833900188665
1061,61.837819541224015
1062,70.90688031989521
1063,58.463809033112554
1064,35.63556526264686
1065,63.001013655134656
1066,50.34546623858914
1067,41.80589900250074
1068,32.65249747669399
1069,32.53868963617759
1070,53.67052169562256
1071,25.65022079442616
1072,44.456926761254756
1073,29.75493100928383
1074,62.623512375379285
1075,35.147622400922394
1076,72.53691070039893
1077,38.70853080920707
1078,56.28288316593917
1079,53.106913933985794
1080,32.162107466280965
1081,33.29078469032828
1082,31.291120821251077
1083,67.43999516372966
1084,59.079099492059655
1085,28.305601146419637
1086,34.574749985810776
1087,60.130945348387314
1088,31.906538660060388
1089,38.73735543512029
1090,30.084218923650702
1091,67.75815701919777
1092,64.20573133918151
1093,26.57975905714139
1094,33.81048055338038
1095,65.98043741964368
1096,34.64436131154101
1097,70.54923354984903
1098,65.84700198385143
1099,71.95175161116009
1100,27.355222821746203
1101,23.980928277195957
1102,60.816129760253986
1103,27.741081552882363
1104,62.18272741712334
1105,38.41127084550469
1106,64.68215030737538
1107,57.9658018120218
1108,23.9093862716055
1109,55.710322557765636
1110,45.07877948714772
1111,40.24698624683248
1112,59.028170209481246
1113,32.123563905076594
1114,60.20946228104443
1115,62.44662672572913
1116,55.55669887371102
1117,31.811879528813574
1118,65.9499220724747
1119,33.093322211078046
1120,34.92573622088753
1121,31.898485953253328
1122,36.82129438529619
1123,34.19372919501407
1124,61.13383039912309
1125,29.548272056097275
1126,58.644278909362946
1127,58.62063961248108
1128,38.789476938278995
1129,37.709864716129516
1130,68.06936925572792
1131,75.52144307175244
1132,32.847166417544955
1133,32.86607979188902
1134,64.9867808263508
1135,43.19616094267933
1136,41.25493512515509
1137,46.4696477972783
1138,55.65915106266275
1139,36.17809314651391
1140,41.21821748605103
1141,52.48398458754821
1142,72.72823206275915
1143,28.35750786898587
1144,61.58839273239972
1145,74.82362454704568
1146,30.06390899634947
1147,53.4785949116073
1148,35.24985836375408
1149,73.044704033893
1150,28.853746795328675
1151,36.033347194400484
1152,33.83863110557362
1153,60.301865383125296
1154,34.3998519421546
1155,30.310387576694172
1156,33.170042123896685
1157,68.05769523297533
1158,69.96129022767246
1159,68.71347866814125
1160,28.365367750066554
1161,61.28822738484455
1162,69.41545555854596
1163,30.122718606507274
1164,67.85151686484257
1165,68.13674408715241
1166,72.6336556743509
1167,60.356047590607474
1168,37.21760002014255
1169,53.53165250533039
1170,27.414184534476696
1171,70.65256911820904
1172,31.098237510282086
1173,60.011580373046705
1174,61.454687235796015
1175,57.888491394660605
1176,57.93392719344059
1177,62.372241526843574
1178,32.49896699158718
1179,31.49477537103214
1180,33.44266021323886
1181,69.64051292471423
1182,40.238976670502964
1183,29.794416885628657
1184,36.06915865638122
1185,35.49733770928608
1186,62.51889441221144
1187,56.24564301552579
1188,27.451302020825818
1189,30.018808991225942
1190,27.40882047604356
1191,44.12038353876804
1192,43.93079724714327
1193,32.53457945567464
1194,51.83508068415374
1195,37.50832972662876
1196,34.940076103800415
1197,67.62397761194184
1198,34.25475629851299
1199,54.9449506506986
1200,64.55567823665179
1201,35.03380406280686
1202,74.72932310849063
1203,59.990209977625476
1204,65.09513865592862
1205,31.252585405888066
1206,32.86785981669199
1207,51.55212016586102
1208,40.0877849987846
1209,63.364329344366006
1210,58.9691886090164
1211,52.19918005135031
1212,77.04413541819932
1213,43.307631516285454
1214,70.94875828538065
1215,63.17217108699921
1216,26.767251290823985
1217,56.54300729937611
1218,33.06815781338712
1219,61.26619101366179
1220,45.574775877827975
1221,37.34707497244952
1222,32.41727645339611
1223,36.69557921841481
1224,31.84788199151275
1225,59.25839519568575
1226,74.76525180207862
1227,56.96496765561628
1228,52.56488919328972
1229,74.4577154043006
1230,51.11638250719985
1231,30.175373576255126
1232,53.01923433754043
1233,57.60734086700296
1234,72.5581382051354
1235,41.712595165023515
1236,68.66765568510165
1237,56.94003081290158
1238,47.1968553009706
1239,30.447950585986497
1240,26.327670407694388
1241,65.80873382855529
1242,33.47027354014558
1243,32.837973164938546
1244,54.45189248438013
1245,55.65815396994689
1246,77.49998427359215
1247,40.27751841499179
1248,77.2136449776038
1249,31.841779854590886
1250,39.5150920020614
1251,30.688813966404815
1252,33.262241795073585
1253,29.804948819658268
1254,77.55923906511478
1255,60.685270414796385
1256,51.82285860219004
1257,64.02901771965307
1258,73.22480500735001
1259,71.01511382725191
1260,68.61745030168292
1261,29.91615482161403
1262,28.57841329985181
1263,75.42330976740455
1264,30.659655378502112
1265,58.512418678003854
1266,31.857432224742215
1267,63.87580567143428
1268,28.601052804512562
1269,71.69882625759615
1270,50.53843431262739
1271,35.80309266540105
1272,38.99189971572006
1273,35.755012100475774
1274,70.83597473222895
1275,63.80142013702046
1276,63.1066370476114
1277,33.07777905391609
1278,55.59852172747868
1279,29.439353158123424
1280,74.82946540547147
1281,59.49159675933957
1282,58.02933389522775
1283,30.928436065923066
1284,67.51407339633893
1285,69.34213654829972
1286,51.0622163924341
1287,40.84325715588223
1288,49.54010038947854
1289,63.2782390375433
1290,32.45897693947815
1291,71.83890805842486
1292,55.79214197657381
1293,32.58874972060297
1294,50.01043991924069
1295,63.54265148251881
1296,30.46025617328996
1297,33.97770345578991
1298,35.058691623197355
1299,52.920179822617115
1300,52.39383572310493
1301,72.63372370354678
1302,64.7531211596712
1303,66.34916687090697
1304,69.29404468451636
1305,50.69055587368809
1306,65.40227211811877
1307,29.377398362460163
1308,56.02442050986359
1309,33.918114358388664
1310,51.8999526708424
1311,62.40444407721245
1312,68.93795600900219
1313,33.116426244908006
1314,26.983394896125176
1315,32.84706708237866
1316,33.0301088833145
1317,59.74195091814259
1318,30.212221193606055
1319,33.74092019760791
1320,44.80128121951716
1321,32.14682956456139
1322,73.93933810379713
1323,73.40986310986942
1324,36.85018325873402
1325,63.68960662216954
1326,48.54558624557402
1327,26.303904874414677
1328,77.6521508112898
1329,36.9449367604463
1330,69.65405593771625
1331,55.6290075871503
1332,27.07813621669149
1333,48.752927281451406
1334,72.34516291818473
1335,69.20788340748813
1336,72.72236954726871
1337,30.591600403505737
1338,55.15823360073681
1339,58.9431032635785
1340,31.317674663294923
1341,29.69060430214818
1342,30.40880530343318
1343,30.10482278327608
1344,29.29757693590102
1345,32.06361249304323
1346,55.357152193844584
1347,30.609406224910977
1348,67.57664479501956
1349,66.51591549429502
1350,32.8268158163354
1351,59.655754168607935
1352,26.824283551333856
1353,72.40383584795097
1354,74.63632177450874
1355,50.442219501693785
1356,64.47421796495286
1357,30.147861875894353
1358,28.9828504446692
1359,32.952995346817794
1360,56.215268763012055
1361,70.13221648579453
